,transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
16131,16597,59,1932,2017-10-02,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,2010-11-05,Sybila,Enefer,F,98.0,1977-01-03,Librarian,Entertainment,Affluent Customer,N,Yes,3.0,8318 Continental Alley,3175.0,VIC,Australia,7.0
16132,16598,16,713,2017-02-23,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-07-15,,,,,,,,,,,,646 Mariners Cove Place,3023.0,Victoria,Australia,6.0
16133,16599,90,2160,2017-09-08,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2004-01-16,Kettie,Cantopher,F,64.0,1971-06-26,Recruiter,Health,Mass Customer,N,Yes,15.0,32705 Shelley Junction,3172.0,VIC,Australia,8.0
16134,16600,56,766,2017-12-14,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1993-07-20,,,,,,,,,,,,3903 Messerschmidt Park,2164.0,NSW,Australia,8.0
16135,16601,82,1047,2017-09-08,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,Standford,Tanswill,M,39.0,1978-09-03,VP Accounting,Financial Services,Affluent Customer,N,No,11.0,6 Pawling Trail,2871.0,NSW,Australia,7.0
16136,16602,32,2942,2017-01-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,,,,,,,,,,,,5060 Donald Park,2539.0,NSW,Australia,5.0
16137,16603,0,1701,2017-10-22,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,,,,,,,,,,,,53141 Merrick Street,2064.0,NSW,Australia,12.0
16138,16604,97,41,2017-11-29,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,Basilius,Coupe,M,64.0,1976-04-14,Food Chemist,Health,Mass Customer,N,No,16.0,7188 Cody Way,3350.0,VIC,Australia,9.0
16139,16605,60,252,2017-10-21,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2010-08-20,Anthea,Ruskin,F,39.0,1983-01-24,Account Coordinator,Property,Mass Customer,N,Yes,13.0,8029 Gulseth Center,2304.0,NSW,Australia,7.0
16140,16606,69,164,2017-04-01,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2000-05-22,Aarika,Van Vuuren,F,55.0,1999-08-07,Senior Editor,Retail,Affluent Customer,N,Yes,1.0,2054 Sommers Pass,4113.0,QLD,Australia,4.0
16141,16607,69,288,2017-04-20,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10,,,,,,,,,,,,071 Cardinal Point,3064.0,VIC,Australia,7.0
16142,16608,6,83,2017-03-12,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2004-09-28,Kerr,Simmell,M,97.0,1967-02-26,Internal Auditor,IT,Mass Customer,N,Yes,18.0,2796 Caliangt Circle,2204.0,New South Wales,Australia,12.0
16143,16609,46,454,2017-11-09,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11,,,,,,,,,,,,9 Monterey Point,4221.0,QLD,Australia,10.0
16144,16610,1,667,2017-08-07,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-10,Nicoline,Samwayes,F,62.0,1994-03-19,Payment Adjustment Coordinator,Manufacturing,High Net Worth,N,Yes,3.0,1349 Namekagon Crossing,2134.0,NSW,Australia,12.0
16145,16611,69,353,2017-02-20,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,2016-11-22,,,,,,,,,,,,143 Elka Circle,3134.0,VIC,Australia,9.0
16146,16612,2,2274,2017-11-05,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02,Nada,Reinert,F,15.0,1979-11-26,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13.0,5 Derek Pass,2090.0,NSW,Australia,10.0
16147,16613,17,3206,2017-02-20,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09,Elbertine,Trewin,F,32.0,1995-03-23,Financial Advisor,Financial Services,Mass Customer,N,No,1.0,41141 Cascade Hill,2075.0,NSW,Australia,9.0
16148,16614,72,1617,2017-07-16,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,Jannelle,Ort,F,97.0,1978-07-06,Compensation Analyst,Financial Services,Affluent Customer,N,No,10.0,6 Melody Plaza,4215.0,QLD,Australia,8.0
16149,16615,66,109,2017-12-22,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,1992-10-02,,,,,,,,,,,,41 Service Lane,2217.0,New South Wales,Australia,11.0
16150,16616,71,659,2017-06-20,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2014-10-10,,,,,,,,,,,,56 Anniversary Avenue,2121.0,NSW,Australia,12.0
16151,16617,36,3240,2017-04-24,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,2010-06-07,,,,,,,,,,,,3 Pepper Wood Point,2760.0,NSW,Australia,8.0
16152,16618,73,3249,2017-01-04,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2012-06-04,Cortney,Leet,F,46.0,1981-08-23,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14.0,49 Surrey Pass,2325.0,NSW,Australia,4.0
16153,16619,80,1117,2017-06-04,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25,,,,,,,,,,,,98 Schiller Junction,2747.0,NSW,Australia,9.0
16154,16620,46,1449,2017-04-02,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,,,,,,,,,,,,5 Carioca Pass,2594.0,NSW,Australia,3.0
16155,16621,90,2072,2017-04-01,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2002-10-10,Margie,Tillyer,F,30.0,1960-04-20,Environmental Specialist,Financial Services,Mass Customer,N,Yes,9.0,692 Leroy Parkway,3043.0,VIC,Australia,9.0
16156,16622,3,3146,2017-05-27,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-04-10,Fredrika,Kleinmintz,F,79.0,1978-01-28,Project Manager,Property,Mass Customer,N,No,15.0,07084 Mallory Center,2428.0,NSW,Australia,5.0
16157,16623,93,786,2017-01-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03,,,,,,,,,,,,3 Crest Line Plaza,2223.0,NSW,Australia,10.0
16158,16624,47,3479,2017-10-26,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2006-10-01,,,,,,,,,,,,416 Hayes Trail,3095.0,VIC,Australia,9.0
16159,16625,40,105,2017-07-31,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1991-08-05,Maribeth,Pristnor,F,25.0,2001-09-17,Recruiting Manager,Manufacturing,Mass Customer,N,No,1.0,8611 Loomis Lane,2155.0,New South Wales,Australia,10.0
16160,16626,100,22,2017-03-10,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06,,,,,,,,,,,,,,,,
16161,16627,35,1463,2017-08-14,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,Willie,Landsberg,M,53.0,1965-04-18,Chief Design Engineer,Property,High Net Worth,N,Yes,18.0,14179 Springs Drive,2557.0,NSW,Australia,9.0
16162,16628,65,585,2017-03-13,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,1992-10-02,Tiphany,Bonnier,F,66.0,1978-04-20,Pharmacist,Health,Mass Customer,N,Yes,10.0,93098 Loftsgordon Pass,4179.0,QLD,Australia,4.0
16163,16629,51,2088,2017-06-25,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1991-01-21,Ernie,Wankel,M,2.0,1969-10-09,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14.0,59 Prentice Lane,4551.0,QLD,Australia,7.0
16164,16630,38,2105,2017-12-07,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15,Terrance,Goligher,M,29.0,1971-11-11,Food Chemist,Health,High Net Worth,N,Yes,6.0,884 Surrey Pass,3912.0,VIC,Australia,7.0
16165,16631,66,2681,2017-11-10,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2002-08-31,Liza,LeEstut,F,78.0,1974-09-15,Programmer Analyst III,Manufacturing,Affluent Customer,N,Yes,18.0,53485 Sycamore Junction,3192.0,VIC,Australia,8.0
16166,16632,61,1817,2017-09-30,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,1991-07-10,,,,,,,,,,,,5510 Pepper Wood Street,3429.0,VIC,Australia,6.0
16167,16633,26,1791,2017-01-07,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1999-06-23,Ninon,Van Der Hoog,F,20.0,1974-12-25,Data Coordiator,IT,Affluent Customer,N,Yes,19.0,613 Mayfield Trail,4012.0,QLD,Australia,6.0
16168,16634,0,3448,2017-10-06,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16,Roderich,Mixer,M,26.0,1977-02-16,Software Consultant,Financial Services,High Net Worth,N,No,9.0,6691 Lindbergh Drive,2147.0,NSW,Australia,9.0
16169,16635,67,1124,2017-11-16,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2006-05-22,Eben,Threader,M,36.0,1965-02-03,Health Coach III,Health,Affluent Customer,N,Yes,9.0,0355 3rd Drive,2118.0,NSW,Australia,11.0
16170,16636,21,1549,2017-10-16,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-07-15,,,,,,,,,,,,0046 Grim Pass,2148.0,NSW,Australia,7.0
16171,16637,2,67,2017-08-04,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02,,,,,,,,,,,,68294 Clarendon Crossing,2230.0,New South Wales,Australia,10.0
16172,16638,55,2740,2017-07-15,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1998-12-17,Godiva,Bulward,F,61.0,1963-02-02,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12.0,28820 Monica Circle,2226.0,NSW,Australia,7.0
16173,16639,98,2259,2017-07-22,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16,,,,,,,,,,,,8 Buell Crossing,2320.0,NSW,Australia,5.0
16174,16640,88,1221,2017-12-21,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1993-10-02,Byrom,Draisey,M,75.0,1995-09-25,VP Product Management,Health,High Net Worth,N,Yes,14.0,94219 Buell Circle,2020.0,NSW,Australia,9.0
16175,16641,58,3176,2017-01-04,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18,,,,,,,,,,,,3 Tomscot Place,3756.0,VIC,Australia,4.0
16176,16642,4,455,2017-10-04,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2003-02-07,Mile,Dionisii,M,97.0,1991-11-02,Civil Engineer,Manufacturing,Mass Customer,N,Yes,5.0,6 Mariners Cove Center,2233.0,NSW,Australia,10.0
16177,16643,49,3223,2017-09-29,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,1991-01-21,,,,,,,,,,,,93723 Old Gate Hill,2021.0,NSW,Australia,9.0
16178,16644,82,1881,2017-04-21,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10,,,,,,,,,,,,0 Superior Pass,2050.0,NSW,Australia,8.0
16179,16645,96,478,2017-02-22,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,1994-08-10,,,,,,,,,,,,84041 Holy Cross Circle,2142.0,NSW,Australia,8.0
16180,16646,28,3260,2017-08-28,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16,Kelsy,Rao,F,6.0,1979-05-30,Research Associate,Telecommunications,High Net Worth,N,No,11.0,056 Petterle Drive,4075.0,QLD,Australia,4.0
16181,16647,57,681,2017-01-20,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1998-12-17,Jobyna,Elgey,F,55.0,1978-09-18,VP Product Management,Manufacturing,Mass Customer,N,Yes,17.0,76 Hanson Junction,2147.0,NSW,Australia,9.0
16182,16648,1,658,2017-09-24,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2004-09-28,Donn,Bonnell,M,38.0,1944-01-24,Tax Accountant,Manufacturing,Affluent Customer,N,Yes,8.0,355 Thackeray Circle,3025.0,Victoria,Australia,9.0
16183,16649,90,749,2017-03-28,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10,Andreas,Cosin,M,47.0,1972-08-01,Environmental Specialist,Argiculture,Mass Customer,N,No,19.0,760 Forest Dale Place,3068.0,Victoria,Australia,12.0
16184,16650,81,2310,2017-02-11,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2003-02-16,,,,,,,,,,,,24198 Almo Crossing,2021.0,NSW,Australia,12.0
16185,16651,64,1450,2017-10-16,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,Floris,Dunkerley,F,23.0,1964-01-24,Statistician I,Manufacturing,Affluent Customer,N,No,6.0,6386 Raven Road,2579.0,NSW,Australia,2.0
16186,16652,46,1347,2017-03-19,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2014-07-28,Leisha,Signoret,F,14.0,1977-12-16,Help Desk Operator,Manufacturing,Mass Customer,N,Yes,14.0,9 Logan Drive,3620.0,VIC,Australia,2.0
16187,16653,71,761,2017-08-07,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2003-09-10,Vaughan,McCromley,M,12.0,1977-11-27,Media Manager II,Health,Affluent Customer,N,Yes,4.0,7101 Gulseth Hill,2293.0,NSW,Australia,9.0
16188,16654,27,406,2017-08-15,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,Rhona,Spilsburie,F,58.0,1987-06-16,Financial Analyst,Financial Services,High Net Worth,N,No,12.0,07 New Castle Circle,2646.0,NSW,Australia,1.0
16189,16655,16,3041,2017-07-17,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-11-09,Sherrie,Kingaby,F,20.0,1974-03-12,Physical Therapy Assistant,Retail,Mass Customer,N,Yes,11.0,88537 Erie Court,4211.0,QLD,Australia,7.0
16190,16656,41,254,2017-07-10,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1993-07-15,Barbie,Rubi,F,98.0,1961-09-22,Information Systems Manager,Retail,Mass Customer,N,No,14.0,0850 Schmedeman Drive,3580.0,VIC,Australia,1.0
16191,16657,33,1089,2017-04-10,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11,Korney,Hess,F,90.0,1988-09-17,Product Engineer,Property,Affluent Customer,N,No,12.0,332 Maywood Crossing,3136.0,VIC,Australia,9.0
16192,16658,97,592,2017-02-17,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29,Edik,Connichie,M,73.0,1992-09-24,VP Sales,Manufacturing,Mass Customer,N,No,2.0,86857 Hoepker Lane,4300.0,QLD,Australia,8.0
16193,16659,45,55,2017-01-08,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2007-12-11,Linc,Jillions,M,48.0,1956-09-24,Paralegal,Financial Services,Affluent Customer,N,Yes,7.0,15 Almo Lane,2029.0,New South Wales,Australia,10.0
16194,16660,63,307,2017-01-04,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17,Ruben,Handlin,M,55.0,1984-08-18,Clinical Specialist,Health,Affluent Customer,N,Yes,12.0,93 Lawn Park,3152.0,VIC,Australia,9.0
16195,16662,75,1105,2017-05-08,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2010-08-20,,,,,,,,,,,,9 Autumn Leaf Court,2731.0,NSW,Australia,4.0
16196,16663,45,944,2017-05-11,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,,,,,,,,,,,,9 Colorado Trail,3799.0,VIC,Australia,3.0
16197,16664,36,1131,2017-10-21,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19,,,,,,,,,,,,4284 Debra Drive,4814.0,QLD,Australia,3.0
16198,16665,89,82,2017-05-21,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07,Gleda,Cokely,F,93.0,1965-06-28,Software Test Engineer III,Property,High Net Worth,N,No,19.0,2083 Spaight Court,3977.0,VIC,Australia,8.0
16199,16666,33,3050,2017-01-19,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19,,,,,,,,,,,,6 Westend Center,2546.0,NSW,Australia,6.0
16200,16667,56,262,2017-09-03,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-05-26,,,,,,,,,,,,42067 Duke Terrace,2031.0,NSW,Australia,10.0
16201,16668,73,1992,2017-04-23,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2003-09-09,Shanta,Attrill,F,28.0,1995-10-21,Web Developer I,Manufacturing,Mass Customer,N,Yes,3.0,726 Warrior Center,2077.0,NSW,Australia,10.0
16202,16669,32,548,2017-03-24,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,2003-09-10,,,,,,,,,,,,5 Farmco Junction,4127.0,QLD,Australia,7.0
16203,16670,56,2019,2017-09-28,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02,Neda,Perkis,F,48.0,1953-09-13,VP Marketing,Entertainment,High Net Worth,N,No,17.0,5795 Comanche Circle,4825.0,QLD,Australia,2.0
16204,16671,57,360,2017-08-27,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2012-05-18,Atalanta,Starbucke,F,64.0,1956-04-02,Staff Scientist,Property,Mass Customer,N,Yes,19.0,708 Russell Parkway,2530.0,NSW,Australia,7.0
16205,16672,52,2143,2017-10-11,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-02-04,,,,,,,,,,,,5 Fairfield Parkway,2557.0,NSW,Australia,8.0
16206,16673,18,2638,2017-10-02,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2010-05-05,Moritz,Brognot,M,1.0,1977-02-10,Budget/Accounting Analyst III,IT,Mass Customer,N,Yes,15.0,3 Forest Dale Lane,2100.0,NSW,Australia,11.0
16207,16674,52,577,2017-12-28,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2011-08-24,,,,,,,,,,,,8 Pawling Alley,3930.0,Victoria,Australia,8.0
16208,16675,6,2718,2017-01-26,0.0,Cancelled,Solex,Standard,high,medium,748.17,448.9,2002-03-22,,,,,,,,,,,,00662 Ludington Court,3228.0,VIC,Australia,9.0
16209,16676,58,259,2017-01-09,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2009-04-12,Venita,Dymick,F,70.0,1983-07-22,Senior Developer,Health,High Net Worth,N,Yes,3.0,8208 Parkside Point,2320.0,NSW,Australia,6.0
16210,16677,88,2455,2017-01-17,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16,,,,,,,,,,,,1556 Sheridan Hill,4165.0,QLD,Australia,5.0
16211,16678,0,2904,2017-09-09,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18,Freddi,Arrington,F,26.0,1977-06-30,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11.0,25 Schlimgen Terrace,2211.0,NSW,Australia,9.0
16212,16679,7,1130,2017-04-23,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,2004-09-28,,,,,,,,,,,,6 Buell Point,2062.0,NSW,Australia,12.0
16213,16680,67,1469,2017-07-03,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2006-05-22,,,,,,,,,,,,93482 Jenifer Alley,2439.0,NSW,Australia,10.0
16214,16681,94,2627,2017-06-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2002-10-10,Hildegaard,Gennrich,F,7.0,1971-10-29,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12.0,383 Little Fleur Circle,2753.0,NSW,Australia,7.0
16215,16683,60,1429,2017-03-05,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-05-18,Dante,Jikylls,M,94.0,1980-12-03,Legal Assistant,Health,Mass Customer,N,Yes,12.0,3 Rigney Center,2794.0,NSW,Australia,2.0
16216,16684,94,1315,2017-12-25,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,1994-08-10,,,,,,,,,,,,55326 Fulton Hill,3931.0,VIC,Australia,10.0
16217,16685,19,2438,2017-04-25,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,1999-06-23,Lorianne,Ethersey,F,76.0,1983-01-29,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4.0,99739 Coolidge Crossing,2760.0,NSW,Australia,7.0
16218,16686,64,3472,2017-07-15,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18,Dionysus,McCarlie,M,10.0,1977-06-27,VP Marketing,Retail,Affluent Customer,N,Yes,18.0,75 Longview Terrace,2640.0,NSW,Australia,3.0
16219,16687,13,1773,2017-06-27,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,2016-07-09,,,,,,,,,,,,9097 Superior Drive,2114.0,NSW,Australia,8.0
16220,16688,31,2212,2017-05-05,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1999-07-20,Adrianne,Raoux,F,22.0,1974-05-13,Technical Writer,Manufacturing,Affluent Customer,N,Yes,20.0,9 Killdeer Avenue,4227.0,QLD,Australia,7.0
16221,16689,74,1137,2017-06-20,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22,,,,,,,,,,,,592 Merry Lane,3184.0,VIC,Australia,3.0
16222,16690,78,1378,2017-04-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25,,,,,,,,,,,,3831 Paget Road,3163.0,VIC,Australia,6.0
16223,16691,81,1875,2017-06-09,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04,Amory,Bohler,M,4.0,1959-01-11,Staff Scientist,Retail,High Net Worth,N,Yes,19.0,85549 Sheridan Parkway,4170.0,QLD,Australia,8.0
16224,16692,40,353,2017-02-11,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1991-08-05,,,,,,,,,,,,143 Elka Circle,3134.0,VIC,Australia,9.0
16225,16693,0,2871,2017-04-24,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2003-01-05,Hubie,Keld,M,49.0,1978-03-20,Assistant Media Planner,Entertainment,High Net Worth,N,Yes,15.0,60717 Farmco Center,2047.0,NSW,Australia,12.0
16226,16694,1,3304,2017-01-24,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,,,,,,,,,,,,0 Sachs Circle,4122.0,QLD,Australia,8.0
16227,16695,54,841,2017-05-29,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2015-08-02,Hanan,McGreay,M,93.0,1966-09-22,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,8.0,2 Dwight Street,3187.0,VIC,Australia,11.0
16228,16696,10,1455,2017-06-03,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03,,,,,,,,,,,,77729 Kim Plaza,2560.0,NSW,Australia,7.0
16229,16697,37,174,2017-03-10,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,1999-07-20,Catie,Tosspell,F,93.0,1989-11-26,Food Chemist,Health,Mass Customer,N,No,12.0,6898 Redwing Park,2148.0,NSW,Australia,9.0
16230,16699,87,1192,2017-08-11,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25,Hollyanne,McCarter,F,31.0,1969-12-12,VP Quality Control,Manufacturing,Mass Customer,N,No,16.0,63576 Anzinger Trail,2168.0,NSW,Australia,9.0
16231,16700,11,998,2017-02-12,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2003-08-05,Petunia,Dufton,F,66.0,1965-12-13,Speech Pathologist,Manufacturing,Affluent Customer,N,Yes,5.0,0465 Melrose Alley,2768.0,NSW,Australia,9.0
16232,16701,0,5034,2017-01-27,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.2999878,1997-08-25,,,,,,,,,,,,,,,,
16233,16702,35,443,2017-05-19,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14,,,,,,,,,,,,25522 Mosinee Point,4215.0,QLD,Australia,7.0
16234,16703,45,79,2017-03-13,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,1993-04-12,Tybi,Silliman,F,76.0,1968-10-02,Account Executive,Manufacturing,Mass Customer,N,No,18.0,9527 Ridgeway Street,2073.0,New South Wales,Australia,10.0
16235,16704,17,1925,2017-05-14,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1993-07-15,,,,,,,,,,,,6 Upham Place,4556.0,QLD,Australia,7.0
16236,16705,35,2944,2017-03-16,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12,Kimball,Scutter,M,45.0,1977-06-05,Environmental Specialist,Manufacturing,Affluent Customer,N,No,7.0,797 Orin Terrace,2119.0,NSW,Australia,10.0
16237,16706,72,755,2017-09-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06,Baily,Imison,M,31.0,1993-07-13,Senior Cost Accountant,Financial Services,Mass Customer,N,No,4.0,80 Maple Avenue,2536.0,NSW,Australia,4.0
16238,16707,3,1116,2017-01-19,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2010-08-20,Tori,Coche,F,59.0,1974-06-26,Assistant Manager,Health,Mass Customer,N,Yes,16.0,79494 Ruskin Circle,2527.0,NSW,Australia,9.0
16239,16708,73,733,2017-11-14,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31,,,,,,,,,,,,98 Esker Junction,2192.0,NSW,Australia,10.0
